No.,Time,Source,Destination,Protocol,Length,Info
4006,70.712038,142.250.67.78,192.168.1.10,QUIC,141,Protected Payload (KP0)
4007,70.712038,142.250.67.78,192.168.1.10,QUIC,201,Protected Payload (KP0)
4008,70.712458,192.168.1.10,142.250.67.78,QUIC,77,"Protected Payload (KP0), DCID=f3ca8fd2aa9b7f7d"
4009,70.781047,142.250.67.78,192.168.1.10,QUIC,66,Protected Payload (KP0)
4010,70.948057,3.233.158.26,192.168.1.10,TCP,54,443  >  59404 [ACK] Seq=4503 Ack=7749 Win=39936 Len=0
4011,70.948057,3.233.158.26,192.168.1.10,TCP,54,443  >  59404 [ACK] Seq=4503 Ack=11469 Win=37888 Len=0
4012,70.948057,3.233.158.26,192.168.1.10,TCP,54,443  >  59404 [ACK] Seq=4503 Ack=11510 Win=37888 Len=0
4013,70.959803,3.233.158.26,192.168.1.10,TLSv1.3,540,Application Data
4014,71.001955,192.168.1.10,3.233.158.26,TCP,54,59404  >  443 [ACK] Seq=11510 Ack=4989 Win=65280 Len=0
4015,71.474703,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4016,71.503754,3.233.158.26,192.168.1.10,TLSv1.3,560,"Application Data, Application Data"
4017,71.503754,3.233.158.26,192.168.1.10,TCP,54,"443  >  61969 [FIN, ACK] Seq=4041 Ack=2154 Win=34304 Len=0"
4018,71.503845,192.168.1.10,3.233.158.26,TCP,54,61969  >  443 [ACK] Seq=2154 Ack=4042 Win=65024 Len=0
4019,71.548725,142.251.43.100,192.168.1.10,QUIC,70,Protected Payload (KP0)
4020,71.566734,104.18.39.21,192.168.1.10,TLSv1.2,78,Application Data
4021,71.567085,192.168.1.10,104.18.39.21,TLSv1.2,82,Application Data
4022,71.571984,104.18.39.21,192.168.1.10,TCP,54,443  >  64652 [ACK] Seq=257 Ack=293 Win=19 Len=0
4023,71.59637,192.168.1.1,192.168.1.10,TCP,55,"53  >  61878 [PSH, ACK] Seq=1 Ack=37 Win=29216 Len=1 [TCP PDU reassembled in 4024]"
4024,71.59637,192.168.1.1,192.168.1.10,DNS,138,Standard query response 0xd9f9 HTTPS play.google.com SOA ns1.google.com
4025,71.596454,192.168.1.10,192.168.1.1,TCP,54,"61878  >  53 [RST, ACK] Seq=37 Ack=2 Win=0 Len=0"
4026,72.659645,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4027,72.729813,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4028,73.644226,216.239.34.157,192.168.1.10,TLSv1.3,93,Application Data
4029,73.644522,192.168.1.10,216.239.34.157,TCP,54,"54850  >  443 [FIN, ACK] Seq=4975 Ack=53305 Win=65280 Len=0"
4030,73.654835,216.239.34.157,192.168.1.10,TCP,60,443  >  54850 [ACK] Seq=53305 Ack=4976 Win=265728 Len=0
4031,73.686272,216.239.34.157,192.168.1.10,TCP,54,"443  >  54850 [FIN, ACK] Seq=53305 Ack=4976 Win=265728 Len=0"
4032,73.686357,192.168.1.10,216.239.34.157,TCP,54,54850  >  443 [ACK] Seq=4976 Ack=53306 Win=65280 Len=0
4033,74.012973,192.168.1.10,172.217.27.174,TCP,55,[TCP Keep-Alive] 61109  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1
4034,74.160143,172.217.27.174,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  61109 [ACK] Seq=1 Ack=2 Win=1041 Len=0 SLE=1 SRE=2
4035,74.763619,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4036,74.837243,142.251.43.100,192.168.1.10,QUIC,70,Protected Payload (KP0)
4037,76.531496,192.168.1.10,142.250.194.14,QUIC,1288,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
4038,76.531585,192.168.1.10,142.250.194.14,QUIC,723,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
4039,76.596443,142.250.194.14,192.168.1.10,QUIC,69,Protected Payload (KP0)
4040,76.626286,192.168.1.10,142.250.194.14,QUIC,74,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
4041,76.800654,192.168.1.10,142.250.194.14,QUIC,71,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
4042,76.900899,142.250.194.14,192.168.1.10,QUIC,66,Protected Payload (KP0)
4043,76.900899,142.250.194.14,192.168.1.10,QUIC,544,Protected Payload (KP0)
4044,76.903542,142.250.194.14,192.168.1.10,QUIC,174,Protected Payload (KP0)
4045,76.903542,142.250.194.14,192.168.1.10,QUIC,76,Protected Payload (KP0)
4046,76.903729,192.168.1.10,142.250.194.14,QUIC,79,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
4047,76.903803,192.168.1.10,142.250.194.14,QUIC,73,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
4048,76.907822,57.144.211.32,192.168.1.10,TLSv1.2,186,Application Data
4049,76.923502,192.168.1.10,57.144.211.32,TLSv1.2,128,Application Data
4050,76.928655,57.144.211.32,192.168.1.10,TCP,54,443  >  57397 [ACK] Seq=1579 Ack=867 Win=822 Len=0
4051,76.975957,142.250.194.14,192.168.1.10,QUIC,66,Protected Payload (KP0)
4052,78.332553,192.168.1.10,148.113.8.158,TCP,55,[TCP Keep-Alive] 56232  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1
4053,78.387804,148.113.8.158,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  56232 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2
4054,78.982816,142.250.193.106,192.168.1.10,UDP,120,443  >  60001 Len=78
4055,78.99882,192.168.1.10,142.250.193.106,UDP,75,60001  >  443 Len=33
4056,79.136018,192.168.1.10,216.58.200.197,TCP,55,[TCP Keep-Alive] 58646  >  443 [ACK] Seq=1 Ack=1 Win=4095 Len=1
4057,79.174148,216.58.200.197,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  58646 [ACK] Seq=1 Ack=2 Win=1845 Len=0 SLE=1 SRE=2
4058,79.183965,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4059,79.235543,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4060,79.439831,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4061,79.492379,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4062,79.706977,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4063,79.755033,192.168.1.10,151.101.1.229,TCP,55,[TCP Keep-Alive] 53913  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1
4064,79.760589,151.101.1.229,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  53913 [ACK] Seq=1 Ack=2 Win=294 Len=0 SLE=1 SRE=2
4065,79.764518,52.109.52.84,192.168.1.10,TCP,54,"443  >  59197 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
4066,79.783077,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4067,79.988258,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4068,80.039946,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4069,80.2535,192.168.1.10,167.82.57.140,TCP,55,[TCP Keep-Alive] 51096  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1
4070,80.25355,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4071,80.253561,192.168.1.10,108.159.15.78,TCP,55,[TCP Keep-Alive] 51350  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1
4072,80.276946,108.159.15.78,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  51350 [ACK] Seq=1 Ack=2 Win=145 Len=0 SLE=1 SRE=2
4073,80.276946,167.82.57.140,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  51096 [ACK] Seq=1 Ack=2 Win=300 Len=0 SLE=1 SRE=2
4074,80.323503,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4075,80.526981,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4076,80.578226,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4077,80.986127,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4078,81.058002,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4079,81.251571,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4080,81.324948,142.251.43.100,192.168.1.10,QUIC,70,Protected Payload (KP0)
4081,81.86277,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4082,81.933875,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4083,83.539968,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4084,83.557941,192.168.1.10,175.41.145.126,TLSv1.2,133,Application Data
4085,83.559453,192.168.1.10,57.144.211.32,TLSv1.2,123,Application Data
4086,83.564235,57.144.211.32,192.168.1.10,TCP,54,443  >  57397 [ACK] Seq=1579 Ack=936 Win=822 Len=0
4087,83.595925,175.41.145.126,192.168.1.10,TCP,54,443  >  51357 [ACK] Seq=231 Ack=396 Win=218 Len=0
4088,83.609764,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4089,83.796002,57.144.211.32,192.168.1.10,TLSv1.2,125,Application Data
4090,83.84078,192.168.1.10,57.144.211.32,TCP,54,57397  >  443 [ACK] Seq=936 Ack=1650 Win=253 Len=0
4091,84.608594,57.144.211.32,192.168.1.10,TLSv1.2,282,Application Data
4092,84.613709,192.168.1.10,57.144.211.32,TLSv1.2,128,Application Data
4093,84.618541,57.144.211.32,192.168.1.10,TCP,54,443  >  57397 [ACK] Seq=1878 Ack=1010 Win=822 Len=0
4094,84.640245,192.168.1.10,104.16.80.73,TCP,55,[TCP Keep-Alive] 55882  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1
4095,84.640293,192.168.1.10,104.16.80.73,TCP,55,[TCP Keep-Alive] 61447  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1
4096,84.645016,104.16.80.73,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  61447 [ACK] Seq=1 Ack=2 Win=18 Len=0 SLE=1 SRE=2
4097,84.645016,104.16.80.73,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  55882 [ACK] Seq=1 Ack=2 Win=16 Len=0 SLE=1 SRE=2
4098,86.814346,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4099,86.893031,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4100,86.902038,192.168.1.10,57.155.141.117,TCP,54,"64510  >  443 [FIN, ACK] Seq=1 Ack=1 Win=252 Len=0"
4101,86.939637,57.155.141.117,192.168.1.10,TCP,54,443  >  64510 [ACK] Seq=1 Ack=2 Win=16386 Len=0
4102,86.939637,57.155.141.117,192.168.1.10,TCP,54,"443  >  64510 [FIN, ACK] Seq=1 Ack=2 Win=16386 Len=0"
4103,86.939688,192.168.1.10,57.155.141.117,TCP,54,64510  >  443 [ACK] Seq=2 Ack=2 Win=252 Len=0
4104,88.185034,192.168.1.1,192.168.1.10,TCP,55,"53  >  53737 [PSH, ACK] Seq=1 Ack=41 Win=29216 Len=1 [TCP PDU reassembled in 4105]"
4105,88.185034,192.168.1.1,192.168.1.10,DNS,166,Standard query response 0x2e16 HTTPS clients4.google.com CNAME clients.l.google.com SOA ns1.google.com
4106,88.185034,192.168.1.1,192.168.1.10,TCP,166,"[TCP Retransmission] 53  >  53737 [FIN, PSH, ACK] Seq=2 Ack=41 Win=29216 Len=112 [TCP PDU reassembled in 4105]"
4107,88.185088,192.168.1.10,192.168.1.1,TCP,54,"53737  >  53 [RST, ACK] Seq=41 Ack=2 Win=0 Len=0"
4108,88.392903,192.168.1.10,148.113.8.158,TCP,55,[TCP Keep-Alive] 56232  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1
4109,88.424099,148.113.8.158,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  56232 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2
4110,88.691163,172.217.27.174,192.168.1.10,TLSv1.2,127,Application Data
4111,88.691594,192.168.1.10,172.217.27.174,TCP,54,"61109  >  443 [FIN, ACK] Seq=2 Ack=74 Win=255 Len=0"
4112,88.731053,172.217.27.174,192.168.1.10,TCP,54,"443  >  61109 [FIN, ACK] Seq=74 Ack=3 Win=1041 Len=0"
4113,88.731142,192.168.1.10,172.217.27.174,TCP,54,61109  >  443 [ACK] Seq=3 Ack=75 Win=255 Len=0
4114,89.216096,52.109.52.131,192.168.1.10,TLSv1.2,93,Application Data
4115,89.216096,52.109.52.131,192.168.1.10,TCP,54,"443  >  51538 [FIN, ACK] Seq=40 Ack=1 Win=16383 Len=0"
4116,89.216238,192.168.1.10,52.109.52.131,TCP,54,51538  >  443 [ACK] Seq=1 Ack=41 Win=1022 Len=0
4117,89.216529,192.168.1.10,52.109.52.131,TCP,54,"51538  >  443 [FIN, ACK] Seq=1 Ack=41 Win=1022 Len=0"
4118,89.321504,52.109.52.131,192.168.1.10,TCP,54,443  >  51538 [ACK] Seq=41 Ack=2 Win=16383 Len=0
4119,90.746314,52.109.52.131,192.168.1.10,TLSv1.2,93,Application Data
4120,90.746314,52.109.52.131,192.168.1.10,TCP,54,"443  >  51537 [FIN, ACK] Seq=40 Ack=1 Win=16386 Len=0"
4121,90.746441,192.168.1.10,52.109.52.131,TCP,54,51537  >  443 [ACK] Seq=1 Ack=41 Win=1018 Len=0
4122,90.746682,192.168.1.10,52.109.52.131,TCP,54,"51537  >  443 [FIN, ACK] Seq=1 Ack=41 Win=1018 Len=0"
4123,90.850696,52.109.52.131,192.168.1.10,TCP,54,443  >  51537 [ACK] Seq=41 Ack=2 Win=16386 Len=0
4124,91.66853,104.18.39.21,192.168.1.10,TLSv1.2,78,Application Data
4125,91.668981,192.168.1.10,104.18.39.21,TLSv1.2,82,Application Data
4126,91.675087,104.18.39.21,192.168.1.10,TCP,54,443  >  64652 [ACK] Seq=281 Ack=321 Win=19 Len=0
4127,93.235938,192.168.1.10,40.79.150.122,TCP,54,"64512  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
4128,93.307829,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4129,93.35997,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4130,93.439692,40.79.150.122,192.168.1.10,TCP,54,"443  >  64512 [FIN, ACK] Seq=1 Ack=2 Win=16386 Len=0"
4131,93.439745,192.168.1.10,40.79.150.122,TCP,54,64512  >  443 [ACK] Seq=2 Ack=2 Win=1021 Len=0
4132,94.128271,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4133,94.164107,192.168.1.10,142.251.43.100,QUIC,1292,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4134,94.164265,192.168.1.10,142.251.43.100,QUIC,564,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4135,94.20286,142.251.43.100,192.168.1.10,QUIC,70,Protected Payload (KP0)
4136,94.220268,142.251.43.100,192.168.1.10,QUIC,77,Protected Payload (KP0)
4137,94.237032,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4138,94.297254,142.251.43.100,192.168.1.10,QUIC,287,Protected Payload (KP0)
4139,94.297254,142.251.43.100,192.168.1.10,QUIC,65,Protected Payload (KP0)
4140,94.313012,192.168.1.10,142.251.43.100,QUIC,82,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4141,94.368609,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4142,94.577932,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4143,94.650372,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4144,94.851192,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4145,94.925063,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4146,95.060495,192.168.1.10,35.190.80.1,TCP,55,[TCP Keep-Alive] 63726  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1
4147,95.070724,35.190.80.1,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  63726 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2
4148,95.123236,108.159.15.78,192.168.1.10,TLSv1.2,93,Application Data
4149,95.123236,108.159.15.78,192.168.1.10,TCP,54,"443  >  51350 [FIN, ACK] Seq=40 Ack=2 Win=145 Len=0"
4150,95.123423,192.168.1.10,108.159.15.78,TCP,54,51350  >  443 [ACK] Seq=2 Ack=41 Win=251 Len=0
4151,95.123753,192.168.1.10,108.159.15.78,TCP,54,"51350  >  443 [FIN, ACK] Seq=2 Ack=41 Win=251 Len=0"
4152,95.126328,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4153,95.133276,108.159.15.78,192.168.1.10,TCP,54,443  >  51350 [ACK] Seq=41 Ack=3 Win=145 Len=0
4154,95.181382,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4155,95.350366,192.168.1.10,172.64.155.209,TCP,55,[TCP Keep-Alive] 61274  >  443 [ACK] Seq=23325 Ack=13623 Win=253 Len=1
4156,95.355118,172.64.155.209,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  61274 [ACK] Seq=13623 Ack=23326 Win=99 Len=0 SLE=23325 SRE=23326
4157,95.38351,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4158,95.41957,192.168.1.10,142.251.43.100,QUIC,456,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4159,95.42486,192.168.1.10,142.251.43.100,QUIC,353,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4160,95.438102,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4161,95.474134,142.251.43.100,192.168.1.10,QUIC,78,Protected Payload (KP0)
4162,95.492872,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4163,95.547039,142.251.43.100,192.168.1.10,QUIC,287,Protected Payload (KP0)
4164,95.547039,142.251.43.100,192.168.1.10,QUIC,65,Protected Payload (KP0)
4165,95.555346,142.251.43.100,192.168.1.10,QUIC,263,Protected Payload (KP0)
4166,95.555453,142.251.43.100,192.168.1.10,QUIC,65,Protected Payload (KP0)
4167,95.569961,192.168.1.10,142.251.43.100,QUIC,85,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4168,95.624387,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4169,95.625206,192.168.1.10,192.168.1.1,TCP,66,56914  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4170,95.625444,192.168.1.10,192.168.1.1,TCP,66,55526  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4171,95.627632,192.168.1.1,192.168.1.10,TCP,66,"53  >  56914 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
4172,95.627632,192.168.1.1,192.168.1.10,TCP,66,"53  >  55526 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
4173,95.627785,192.168.1.10,192.168.1.1,TCP,54,56914  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
4174,95.627801,192.168.1.10,192.168.1.1,TCP,54,55526  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
4175,95.628162,192.168.1.10,192.168.1.1,TCP,56,"55526  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4176]"
4176,95.628191,192.168.1.10,192.168.1.1,DNS,104,Standard query 0x5a70 HTTPS extension.femetrics.grammarly.io
4177,95.628237,192.168.1.10,192.168.1.1,TCP,56,"56914  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4178]"
4178,95.628247,192.168.1.10,192.168.1.1,DNS,104,Standard query 0xa7fb A extension.femetrics.grammarly.io
4179,95.630936,192.168.1.1,192.168.1.10,TCP,54,53  >  55526 [ACK] Seq=1 Ack=3 Win=29216 Len=0
4180,95.630936,192.168.1.1,192.168.1.10,TCP,54,53  >  55526 [ACK] Seq=1 Ack=53 Win=29216 Len=0
4181,95.630936,192.168.1.1,192.168.1.10,TCP,54,53  >  56914 [ACK] Seq=1 Ack=3 Win=29216 Len=0
4182,95.630936,192.168.1.1,192.168.1.10,TCP,54,53  >  56914 [ACK] Seq=1 Ack=53 Win=29216 Len=0
4183,95.648033,192.168.1.1,192.168.1.10,TCP,55,"53  >  55526 [PSH, ACK] Seq=1 Ack=53 Win=29216 Len=1 [TCP PDU reassembled in 4187]"
4184,95.649514,192.168.1.1,192.168.1.10,TCP,55,"53  >  56914 [PSH, ACK] Seq=1 Ack=53 Win=29216 Len=1 [TCP PDU reassembled in 4188]"
4185,95.694947,192.168.1.10,192.168.1.1,TCP,54,55526  >  53 [ACK] Seq=53 Ack=2 Win=65280 Len=0
4186,95.695006,192.168.1.10,192.168.1.1,TCP,54,56914  >  53 [ACK] Seq=53 Ack=2 Win=65280 Len=0
4187,95.69738,192.168.1.1,192.168.1.10,DNS,192,Standard query response 0x5a70 HTTPS extension.femetrics.grammarly.io SOA ns-1688.awsdns-19.co.uk
4188,95.69738,192.168.1.1,192.168.1.10,DNS,373,Standard query response 0xa7fb A extension.femetrics.grammarly.io A 100.28.87.11 A 44.207.138.84 A 100.29.149.0 A 34.200.60.52 A 18.214.109.79 A 34.230.94.38 A 52.54.178.252 A 52.203.238.238 NS ns-1499.awsdns-59.org NS ns-1688.awsdns-19.co.uk NS ns-414.awsdns-51.com NS ns-838.awsdns-40.net
4189,95.697807,192.168.1.10,192.168.1.1,TCP,54,"56914  >  53 [FIN, ACK] Seq=53 Ack=321 Win=65024 Len=0"
4190,95.697943,192.168.1.10,192.168.1.1,TCP,54,"55526  >  53 [FIN, ACK] Seq=53 Ack=140 Win=65280 Len=0"
4191,95.697991,192.168.1.10,3.233.158.26,TCP,54,"61969  >  443 [FIN, ACK] Seq=2154 Ack=4042 Win=65024 Len=0"
4192,95.698198,192.168.1.10,100.28.87.11,TCP,66,63612  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4193,95.699871,192.168.1.1,192.168.1.10,TCP,54,"53  >  56914 [FIN, ACK] Seq=321 Ack=54 Win=29216 Len=0"
4194,95.6999,192.168.1.10,192.168.1.1,TCP,54,56914  >  53 [ACK] Seq=54 Ack=322 Win=65024 Len=0
4195,95.70077,192.168.1.1,192.168.1.10,TCP,54,"53  >  55526 [FIN, ACK] Seq=140 Ack=54 Win=29216 Len=0"
4196,95.700823,192.168.1.10,192.168.1.1,TCP,54,55526  >  53 [ACK] Seq=54 Ack=141 Win=65280 Len=0
4197,95.835315,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4198,95.888955,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4199,95.95846,192.168.1.10,100.28.87.11,TCP,66,56651  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4200,95.962421,100.28.87.11,192.168.1.10,TCP,66,"443  >  63612 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
4201,95.962498,192.168.1.10,100.28.87.11,TCP,54,63612  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0
4202,95.962942,192.168.1.10,100.28.87.11,TCP,1514,63612  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1460 [TCP PDU reassembled in 4203]
4203,95.962942,192.168.1.10,100.28.87.11,TLSv1.2,570,Client Hello (SNI=extension.femetrics.grammarly.io)
4204,95.964659,192.168.1.1,192.168.1.10,ICMP,590,Destination unreachable (Fragmentation needed)
4205,95.986819,3.233.158.26,192.168.1.10,TCP,54,443  >  61969 [ACK] Seq=4042 Ack=2155 Win=34304 Len=0
4206,96.100016,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4207,96.155795,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4208,96.231549,100.28.87.11,192.168.1.10,TCP,66,[TCP Dup ACK 4200#1] 443  >  63612 [ACK] Seq=1 Ack=1 Win=28160 Len=0 SLE=1461 SRE=1977
4209,96.23304,100.28.87.11,192.168.1.10,TCP,66,"443  >  56651 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
4210,96.23319,192.168.1.10,100.28.87.11,TCP,54,56651  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0
4211,96.234236,192.168.1.10,100.28.87.11,TCP,1506,56651  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1452 [TCP PDU reassembled in 4212]
4212,96.234236,192.168.1.10,100.28.87.11,TLSv1.2,514,Client Hello (SNI=extension.femetrics.grammarly.io)
4213,96.313987,192.168.1.10,100.28.87.11,TCP,1506,[TCP Retransmission] 63612  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1452
4214,96.314124,192.168.1.10,100.28.87.11,TCP,62,[TCP Retransmission] 63612  >  443 [ACK] Seq=1453 Ack=1 Win=65280 Len=8 [TCP PDU reassembled in 4203]
4215,96.362064,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4216,96.41624,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4217,96.449736,192.168.1.10,142.251.223.110,QUIC,1292,"Initial, DCID=c6b7233274b9e177, PKN: 1, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO"
4218,96.449826,192.168.1.10,142.251.223.110,QUIC,1292,"Initial, DCID=c6b7233274b9e177, PKN: 2, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, PING, CRYPTO, PING, PING"
4219,96.450083,192.168.1.10,142.251.223.110,QUIC,123,"0-RTT, DCID=c6b7233274b9e177"
4220,96.490031,142.251.223.110,192.168.1.10,QUIC,82,"Initial, SCID=e6b7233274b9e177, PKN: 1, ACK"
4221,96.490363,142.251.223.110,192.168.1.10,QUIC,1292,"Initial, SCID=e6b7233274b9e177, PKN: 2, ACK, PADDING"
4222,96.510312,100.28.87.11,192.168.1.10,TCP,54,443  >  56651 [ACK] Seq=1 Ack=1453 Win=45056 Len=0
4223,96.510312,100.28.87.11,192.168.1.10,TCP,54,443  >  56651 [ACK] Seq=1 Ack=1913 Win=47872 Len=0
4224,96.510312,100.28.87.11,192.168.1.10,TLSv1.2,2958,Server Hello
4225,96.510312,100.28.87.11,192.168.1.10,TLSv1.2,1447,"Certificate, Server Key Exchange, Server Hello Done"
4226,96.510408,192.168.1.10,100.28.87.11,TCP,54,56651  >  443 [ACK] Seq=1913 Ack=4298 Win=65280 Len=0
4227,96.510929,192.168.1.10,100.28.87.11,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
4228,96.511071,192.168.1.10,100.28.87.11,TLSv1.2,153,Application Data
